date,weekday,home_team,home_score,away_team,away_score,attendance,overtime,remarks
2003-10-31T20:00:00,Friday,New Jersey Nets,84,Minnesota Timberwolves,61,18295,,
2003-10-31T20:30:00,Friday,Chicago Bulls,100,Atlanta Hawks,94,18295,,
2003-10-31T22:00:00,Friday,Los Angeles Clippers,105,Seattle SuperSonics,124,18295,,"at Saitama, Japan"
2003-10-31T22:30:00,Friday,Sacramento Kings,100,Philadelphia 76ers,89,18295,,
2003-11-01T19:00:00,Saturday,Atlanta Hawks,99,Indiana Pacers,103,18818,OT,
2003-11-01T19:00:00,Saturday,Orlando Magic,85,Detroit Pistons,96,18818,,
2003-11-01T19:00:00,Saturday,Washington Wizards,85,New Jersey Nets,98,18818,,
2003-11-01T20:00:00,Saturday,New Orleans Hornets,97,Boston Celtics,90,18818,,
2003-11-01T20:00:00,Saturday,Minnesota Timberwolves,73,Toronto Raptors,56,18818,,
2003-11-01T20:30:00,Saturday,Milwaukee Bucks,98,Chicago Bulls,68,18818,,
2003-11-01T20:30:00,Saturday,Houston Rockets,71,Memphis Grizzlies,79,18818,,
2003-11-01T20:30:00,Saturday,Dallas Mavericks,127,Utah Jazz,102,18818,,
2003-11-01T20:30:00,Saturday,San Antonio Spurs,86,New York Knicks,74,18818,,
2003-11-01T21:00:00,Saturday,Denver Nuggets,109,Sacramento Kings,88,18818,,
2003-11-01T21:00:00,Saturday,Phoenix Suns,99,Los Angeles Lakers,103,18818,,
2003-11-01T22:00:00,Saturday,Portland Trail Blazers,104,Cleveland Cavaliers,85,18818,,
2003-11-01T22:30:00,Saturday,Golden State Warriors,104,Philadelphia 76ers,90,18818,,
2003-11-02T21:30:00,Sunday,Los Angeles Lakers,87,Golden State Warriors,72,18818,,
2003-11-03T19:00:00,Monday,Orlando Magic,68,New York Knicks,75,18818,,
2003-11-03T19:30:00,Monday,Atlanta Hawks,90,New Orleans Hornets,80,18818,,
2003-11-03T20:00:00,Monday,Memphis Grizzlies,88,San Antonio Spurs,80,18818,,
2003-11-03T20:30:00,Monday,Dallas Mavericks,103,Miami Heat,93,18818,,
2003-11-03T20:30:00,Monday,Chicago Bulls,66,Houston Rockets,98,18818,,
2003-11-03T21:00:00,Monday,Utah Jazz,93,Minnesota Timberwolves,88,18818,,
2003-11-03T22:00:00,Monday,Portland Trail Blazers,83,Philadelphia 76ers,94,18818,,
2003-11-04T19:00:00,Tuesday,Indiana Pacers,71,Denver Nuggets,60,18818,,
2003-11-04T19:30:00,Tuesday,New Jersey Nets,75,Houston Rockets,86,18818,,
2003-11-04T20:00:00,Tuesday,Milwaukee Bucks,107,Los Angeles Lakers,113,18818,,
2003-11-04T20:30:00,Tuesday,San Antonio Spurs,80,Miami Heat,73,18818,,
2003-11-05T19:00:00,Wednesday,Washington Wizards,100,Dallas Mavericks,90,18818,,
2003-11-05T19:00:00,Wednesday,Philadelphia 76ers,99,New Orleans Hornets,106,18818,OT,
2003-11-05T19:00:00,Wednesday,Orlando Magic,100,Chicago Bulls,106,18818,,
2003-11-05T19:30:00,Wednesday,New York Knicks,90,Milwaukee Bucks,106,18818,,
2003-11-05T19:30:00,Wednesday,Detroit Pistons,96,Boston Celtics,88,18818,,
2003-11-05T20:00:00,Wednesday,Minnesota Timberwolves,121,Sacramento Kings,125,18818,OT,
2003-11-05T20:00:00,Wednesday,Cleveland Cavaliers,89,Denver Nuggets,93,18818,,
2003-11-05T21:00:00,Wednesday,Utah Jazz,91,Phoenix Suns,80,18818,,
2003-11-05T22:30:00,Wednesday,Golden State Warriors,99,Atlanta Hawks,72,18818,,
2003-11-05T22:30:00,Wednesday,Portland Trail Blazers,93,Memphis Grizzlies,87,18818,,
2003-11-06T19:00:00,Thursday,New Jersey Nets,81,Indiana Pacers,87,18818,,
2003-11-06T20:00:00,Thursday,Toronto Raptors,77,Dallas Mavericks,71,18818,,
2003-11-06T21:30:00,Thursday,San Antonio Spurs,117,Los Angeles Lakers,120,18818,2OT,
2003-11-07T19:00:00,Friday,Washington Wizards,86,Toronto Raptors,60,18818,,
2003-11-07T19:30:00,Friday,New York Knicks,114,Sacramento Kings,111,18818,,
2003-11-07T19:30:00,Friday,Indiana Pacers,91,Cleveland Cavaliers,90,18818,,
2003-11-07T19:30:00,Friday,Boston Celtics,87,New Jersey Nets,94,18818,,
2003-11-07T20:00:00,Friday,New Orleans Hornets,114,Los Angeles Lakers,95,18818,,
2003-11-07T20:00:00,Friday,Detroit Pistons,105,Milwaukee Bucks,99,18818,,
2003-11-07T20:00:00,Friday,Orlando Magic,71,Minnesota Timberwolves,100,18818,,
2003-11-07T20:30:00,Friday,Chicago Bulls,85,Philadelphia 76ers,106,18818,,
2003-11-07T21:00:00,Friday,Phoenix Suns,96,Memphis Grizzlies,88,18818,,
2003-11-07T21:00:00,Friday,Denver Nuggets,102,Los Angeles Clippers,104,18818,OT,
2003-11-07T22:30:00,Friday,Golden State Warriors,95,Utah Jazz,89,18818,,
2003-11-07T22:30:00,Friday,Seattle SuperSonics,100,Portland Trail Blazers,82,18818,,
2003-11-08T19:30:00,Saturday,Cleveland Cavaliers,111,Washington Wizards,98,18818,,
2003-11-08T19:30:00,Saturday,Miami Heat,79,Minnesota Timberwolves,88,18818,,
2003-11-08T20:00:00,Saturday,New Orleans Hornets,106,Chicago Bulls,109,18818,,
2003-11-08T20:30:00,Saturday,San Antonio Spurs,78,Dallas Mavericks,81,18818,,
2003-11-08T20:30:00,Saturday,Milwaukee Bucks,90,New York Knicks,87,18818,,
2003-11-08T20:30:00,Saturday,Houston Rockets,96,Orlando Magic,86,18818,,
2003-11-08T21:00:00,Saturday,Utah Jazz,96,Memphis Grizzlies,89,18818,,
2003-11-08T22:00:00,Saturday,Portland Trail Blazers,90,Atlanta Hawks,83,18818,,
2003-11-09T12:30:00,Sunday,Toronto Raptors,89,Denver Nuggets,76,18818,,
2003-11-09T18:00:00,Sunday,Boston Celtics,91,Sacramento Kings,82,18818,,
2003-11-09T18:00:00,Sunday,Detroit Pistons,98,New Jersey Nets,84,18818,,
2003-11-09T18:00:00,Sunday,Philadelphia 76ers,74,Indiana Pacers,85,18818,,
2003-11-09T21:00:00,Sunday,Seattle SuperSonics,81,Atlanta Hawks,91,18818,,
2003-11-10T19:00:00,Monday,Cleveland Cavaliers,94,New York Knicks,80,18818,,
2003-11-10T20:00:00,Monday,Memphis Grizzlies,105,Los Angeles Lakers,95,18818,,
2003-11-10T20:00:00,Monday,San Antonio Spurs,87,Utah Jazz,78,18818,,
2003-11-10T20:30:00,Monday,Chicago Bulls,97,Denver Nuggets,105,18818,,
2003-11-10T22:30:00,Monday,Golden State Warriors,96,Phoenix Suns,99,18818,,
2003-11-11T19:00:00,Tuesday,Indiana Pacers,76,Boston Celtics,78,18818,,
2003-11-11T19:00:00,Tuesday,Washington Wizards,105,Philadelphia 76ers,112,18818,,
2003-11-11T20:00:00,Tuesday,Minnesota Timberwolves,87,Seattle SuperSonics,89,18818,,
2003-11-11T20:30:00,Tuesday,Dallas Mavericks,125,New Orleans Hornets,97,18818,,
2003-11-11T20:30:00,Tuesday,Houston Rockets,90,Miami Heat,70,18818,,
2003-11-11T22:00:00,Tuesday,Portland Trail Blazers,83,Toronto Raptors,80,18818,,
2003-11-11T22:00:00,Tuesday,Sacramento Kings,97,Detroit Pistons,91,18818,,
2003-11-11T22:30:00,Tuesday,Los Angeles Clippers,115,Atlanta Hawks,103,18818,,
2003-11-12T19:00:00,Wednesday,Orlando Magic,97,Memphis Grizzlies,107,18818,,
2003-11-12T19:00:00,Wednesday,New Jersey Nets,71,San Antonio Spurs,85,18818,,
2003-11-12T19:00:00,Wednesday,Boston Celtics,82,Chicago Bulls,89,18818,,
2003-11-12T19:30:00,Wednesday,Miami Heat,88,Cleveland Cavaliers,83,18818,,
2003-11-12T20:00:00,Wednesday,New Orleans Hornets,96,Utah Jazz,89,18818,,
2003-11-12T20:00:00,Wednesday,Milwaukee Bucks,99,Seattle SuperSonics,104,18818,,
2003-11-12T21:00:00,Wednesday,Phoenix Suns,94,Atlanta Hawks,99,18818,,
2003-11-12T21:30:00,Wednesday,Golden State Warriors,87,Detroit Pistons,85,18818,OT,
2003-11-12T22:30:00,Wednesday,Los Angeles Lakers,94,Toronto Raptors,79,18818,,
2003-11-13T19:30:00,Thursday,Dallas Mavericks,97,Houston Rockets,86,18818,,
2003-11-13T20:30:00,Thursday,Chicago Bulls,89,Minnesota Timberwolves,92,18818,OT,
2003-11-13T22:00:00,Thursday,Portland Trail Blazers,112,Sacramento Kings,110,18818,OT,
2003-11-14T19:30:00,Friday,Boston Celtics,91,Cleveland Cavaliers,82,18818,,
2003-11-14T19:30:00,Friday,Indiana Pacers,101,Seattle SuperSonics,78,18818,,
2003-11-14T19:30:00,Friday,Miami Heat,105,Washington Wizards,101,18818,OT,
2003-11-14T19:30:00,Friday,New Jersey Nets,85,New York Knicks,80,18818,,
2003-11-14T20:00:00,Friday,Minnesota Timberwolves,77,Utah Jazz,85,18818,,
2003-11-14T20:00:00,Friday,Philadelphia 76ers,100,San Antonio Spurs,96,18818,,
2003-11-14T20:30:00,Friday,Houston Rockets,90,Phoenix Suns,85,18818,,
2003-11-14T22:00:00,Friday,Sacramento Kings,94,Toronto Raptors,64,18818,,
2003-11-14T22:30:00,Friday,Denver Nuggets,106,Orlando Magic,101,18818,,
2003-11-14T22:30:00,Friday,Golden State Warriors,98,Los Angeles Clippers,104,18818,,
2003-11-14T22:30:00,Friday,Los Angeles Lakers,94,Detroit Pistons,89,18818,,
2003-11-15T19:00:00,Saturday,Washington Wizards,71,San Antonio Spurs,95,18818,,
2003-11-15T19:00:00,Saturday,Atlanta Hawks,85,New Jersey Nets,100,18818,,
2003-11-15T19:30:00,Saturday,New York Knicks,94,Indiana Pacers,95,18818,,
2003-11-15T19:30:00,Saturday,Cleveland Cavaliers,91,Philadelphia 76ers,88,18818,OT,
2003-11-15T20:00:00,Saturday,Memphis Grizzlies,108,Dallas Mavericks,101,18818,OT,
2003-11-15T20:00:00,Saturday,New Orleans Hornets,101,Portland Trail Blazers,79,18818,,
2003-11-15T20:30:00,Saturday,Milwaukee Bucks,100,Utah Jazz,95,18818,,
2003-11-15T20:30:00,Saturday,Chicago Bulls,90,Seattle SuperSonics,98,18818,,
2003-11-15T21:00:00,Saturday,Phoenix Suns,91,Detroit Pistons,100,18818,,
2003-11-15T22:30:00,Saturday,Los Angeles Clippers,95,Orlando Magic,92,18818,,
2003-11-16T13:00:00,Sunday,Toronto Raptors,101,Houston Rockets,97,18818,2OT,
2003-11-16T19:00:00,Sunday,Sacramento Kings,106,Golden State Warriors,104,18818,,
2003-11-16T21:30:00,Sunday,Los Angeles Lakers,99,Miami Heat,77,18818,,
2003-11-17T19:00:00,Monday,Philadelphia 76ers,66,Houston Rockets,74,18818,,
2003-11-17T19:30:00,Monday,Atlanta Hawks,97,Washington Wizards,106,18818,,
2003-11-17T19:30:00,Monday,New York Knicks,89,Boston Celtics,86,18818,,
2003-11-17T20:30:00,Monday,Dallas Mavericks,105,Portland Trail Blazers,98,18818,,
2003-11-17T21:00:00,Monday,Utah Jazz,90,Orlando Magic,88,18818,,
2003-11-18T19:00:00,Tuesday,Cleveland Cavaliers,103,Los Angeles Clippers,95,18818,,
2003-11-18T19:30:00,Tuesday,New Jersey Nets,85,New Orleans Hornets,88,18818,,
2003-11-18T19:30:00,Tuesday,Detroit Pistons,106,Los Angeles Lakers,96,18818,,
2003-11-18T20:00:00,Tuesday,Minnesota Timberwolves,89,Denver Nuggets,76,18818,,
2003-11-18T20:00:00,Tuesday,Milwaukee Bucks,93,Atlanta Hawks,101,18818,,
2003-11-18T20:30:00,Tuesday,San Antonio Spurs,94,Golden State Warriors,81,18818,,
2003-11-18T21:00:00,Tuesday,Phoenix Suns,95,Chicago Bulls,82,18818,,
2003-11-18T22:00:00,Tuesday,Seattle SuperSonics,98,Miami Heat,105,18818,,
2003-11-19T19:00:00,Wednesday,Boston Celtics,73,New Orleans Hornets,81,18818,,
2003-11-19T19:00:00,Wednesday,Washington Wizards,106,Cleveland Cavaliers,95,18818,,
2003-11-19T19:00:00,Wednesday,Indiana Pacers,91,Los Angeles Clippers,78,18818,,
2003-11-19T19:00:00,Wednesday,Toronto Raptors,75,Philadelphia 76ers,81,18818,,
2003-11-19T19:30:00,Wednesday,New York Knicks,83,Los Angeles Lakers,104,18818,,
2003-11-19T20:30:00,Wednesday,Houston Rockets,85,Golden State Warriors,83,18818,,
2003-11-19T21:00:00,Wednesday,Utah Jazz,110,Sacramento Kings,118,18818,,
2003-11-19T21:00:00,Wednesday,Denver Nuggets,94,Milwaukee Bucks,86,18818,,
2003-11-19T21:00:00,Wednesday,Memphis Grizzlies,92,Detroit Pistons,99,18818,,
2003-11-19T22:00:00,Wednesday,Portland Trail Blazers,94,Miami Heat,93,18818,,
2003-11-20T19:30:00,Thursday,Dallas Mavericks,95,San Antonio Spurs,92,18818,,
2003-11-20T22:00:00,Thursday,Phoenix Suns,96,Orlando Magic,89,18818,,
2003-11-21T19:00:00,Friday,Philadelphia 76ers,87,Boston Celtics,85,18818,,
2003-11-21T20:00:00,Friday,Detroit Pistons,94,New York Knicks,85,18818,,
2003-11-21T20:00:00,Friday,Cleveland Cavaliers,83,Minnesota Timberwolves,97,18818,,
2003-11-21T20:00:00,Friday,New Orleans Hornets,75,Indiana Pacers,76,18818,,
2003-11-21T20:30:00,Friday,San Antonio Spurs,114,Atlanta Hawks,75,18818,,
2003-11-21T21:00:00,Friday,Utah Jazz,99,Milwaukee Bucks,90,18818,,
2003-11-21T21:00:00,Friday,Denver Nuggets,108,Washington Wizards,87,18818,,
2003-11-21T22:00:00,Friday,Sacramento Kings,122,Orlando Magic,92,18818,,
2003-11-21T22:30:00,Friday,Golden State Warriors,101,Miami Heat,91,18818,,
2003-11-21T22:30:00,Friday,Los Angeles Lakers,101,Chicago Bulls,94,18818,,
2003-11-21T22:30:00,Friday,Portland Trail Blazers,85,Houston Rockets,78,18818,,
2003-11-21T22:30:00,Friday,Seattle SuperSonics,97,Memphis Grizzlies,98,18818,,
2003-11-22T13:00:00,Saturday,New Jersey Nets,80,Toronto Raptors,81,18818,,
2003-11-22T19:00:00,Saturday,Atlanta Hawks,92,Cleveland Cavaliers,83,18818,,
2003-11-22T19:30:00,Saturday,New York Knicks,99,Philadelphia 76ers,88,18818,,
2003-11-22T20:00:00,Saturday,Minnesota Timberwolves,103,Los Angeles Clippers,91,18818,,
2003-11-22T20:30:00,Saturday,Dallas Mavericks,115,Denver Nuggets,101,18818,,
2003-11-22T21:00:00,Saturday,Phoenix Suns,100,Miami Heat,98,18818,,
2003-11-23T13:00:00,Sunday,Toronto Raptors,62,Milwaukee Bucks,82,18818,,
2003-11-23T18:00:00,Sunday,Detroit Pistons,80,New Orleans Hornets,81,18818,,
2003-11-23T20:00:00,Sunday,Sacramento Kings,110,Chicago Bulls,99,18818,,
2003-11-23T21:00:00,Sunday,Seattle SuperSonics,88,Washington Wizards,85,18818,,
2003-11-23T21:00:00,Sunday,Golden State Warriors,78,Portland Trail Blazers,72,18818,,
2003-11-23T21:30:00,Sunday,Los Angeles Lakers,121,Memphis Grizzlies,89,18818,,
2003-11-24T19:00:00,Monday,Boston Celtics,88,New York Knicks,94,18818,,
2003-11-24T19:00:00,Monday,Orlando Magic,78,Indiana Pacers,89,18818,,
2003-11-24T19:30:00,Monday,Atlanta Hawks,89,Detroit Pistons,94,18818,,
2003-11-24T22:30:00,Monday,Los Angeles Clippers,90,Houston Rockets,105,18818,,
2003-11-25T19:00:00,Tuesday,Indiana Pacers,98,Minnesota Timberwolves,75,18818,,
2003-11-25T19:30:00,Tuesday,Miami Heat,91,New Orleans Hornets,87,18818,,
2003-11-25T20:00:00,Tuesday,Milwaukee Bucks,95,Philadelphia 76ers,91,18818,,
2003-11-25T20:30:00,Tuesday,Dallas Mavericks,124,Chicago Bulls,98,18818,,
2003-11-25T21:00:00,Tuesday,Denver Nuggets,110,Phoenix Suns,80,18818,,
2003-11-25T22:00:00,Tuesday,Portland Trail Blazers,80,Washington Wizards,81,18818,,
2003-11-25T22:00:00,Tuesday,Sacramento Kings,109,Memphis Grizzlies,89,18818,,
2003-11-25T22:00:00,Tuesday,Seattle SuperSonics,70,New Jersey Nets,93,18818,,
2003-11-26T19:00:00,Wednesday,Orlando Magic,92,Boston Celtics,94,18818,,
2003-11-26T19:00:00,Wednesday,Philadelphia 76ers,90,Detroit Pistons,86,18818,,
2003-11-26T19:30:00,Wednesday,Atlanta Hawks,97,Toronto Raptors,99,18818,OT,
2003-11-26T20:00:00,Wednesday,New Orleans Hornets,82,Cleveland Cavaliers,72,18818,,
2003-11-26T20:00:00,Wednesday,Minnesota Timberwolves,92,New York Knicks,97,18818,,
2003-11-26T20:30:00,Wednesday,San Antonio Spurs,109,Chicago Bulls,98,18818,,
2003-11-26T21:00:00,Wednesday,Phoenix Suns,121,Dallas Mavericks,90,18818,,
2003-11-26T21:00:00,Wednesday,Utah Jazz,83,Houston Rockets,76,18818,,
2003-11-26T22:30:00,Wednesday,Los Angeles Lakers,120,Washington Wizards,99,18818,,
2003-11-27T19:30:00,Thursday,Indiana Pacers,93,New York Knicks,70,18818,,
2003-11-27T22:00:00,Thursday,Los Angeles Clippers,96,New Jersey Nets,102,18818,,
2003-11-28T19:30:00,Friday,Boston Celtics,106,Milwaukee Bucks,96,18818,,
2003-11-28T19:30:00,Friday,Atlanta Hawks,95,Miami Heat,83,18818,,
2003-11-28T20:00:00,Friday,Detroit Pistons,92,Cleveland Cavaliers,88,18818,,
2003-11-28T20:00:00,Friday,Memphis Grizzlies,98,Minnesota Timberwolves,102,18818,,
2003-11-28T20:00:00,Friday,Indiana Pacers,90,Philadelphia 76ers,77,18818,,
2003-11-28T20:00:00,Friday,Orlando Magic,86,Toronto Raptors,87,18818,,
2003-11-28T21:00:00,Friday,Denver Nuggets,113,Dallas Mavericks,103,18818,,
2003-11-28T21:00:00,Friday,Phoenix Suns,83,Golden State Warriors,92,18818,,
2003-11-28T21:00:00,Friday,Utah Jazz,98,Seattle SuperSonics,81,18818,,
2003-11-28T22:00:00,Friday,Portland Trail Blazers,97,New Jersey Nets,93,18818,,
2003-11-28T22:00:00,Friday,Sacramento Kings,103,Houston Rockets,74,18818,,
2003-11-28T22:30:00,Friday,Los Angeles Lakers,103,San Antonio Spurs,87,18818,,
2003-11-29T13:00:00,Saturday,New York Knicks,79,New Orleans Hornets,74,18818,,
2003-11-29T19:00:00,Saturday,Philadelphia 76ers,98,Atlanta Hawks,86,18818,,
2003-11-29T19:00:00,Saturday,Washington Wizards,69,Detroit Pistons,80,18818,,
2003-11-29T19:30:00,Saturday,Miami Heat,78,Toronto Raptors,66,18818,,
2003-11-29T19:30:00,Saturday,Cleveland Cavaliers,115,Memphis Grizzlies,122,18818,2OT,
2003-11-29T20:30:00,Saturday,Dallas Mavericks,92,Minnesota Timberwolves,88,18818,,
2003-11-29T21:00:00,Saturday,Milwaukee Bucks,100,Boston Celtics,94,18818,,
2003-11-29T22:00:00,Saturday,Seattle SuperSonics,95,Houston Rockets,88,18818,,
2003-11-29T22:30:00,Saturday,Golden State Warriors,91,San Antonio Spurs,89,18818,,
2003-11-29T22:30:00,Saturday,Los Angeles Clippers,86,Denver Nuggets,98,18818,,
2003-11-30T21:00:00,Sunday,Sacramento Kings,105,New Jersey Nets,92,18818,,
2003-11-30T21:30:00,Sunday,Los Angeles Lakers,99,Indiana Pacers,77,18818,,
2003-12-01T19:00:00,Monday,Boston Celtics,89,Memphis Grizzlies,96,12478,,
2003-12-01T19:30:00,Monday,New York Knicks,78,Detroit Pistons,79,12478,OT,
2003-12-01T20:30:00,Monday,Chicago Bulls,97,Milwaukee Bucks,87,12478,,
2003-12-01T21:00:00,Monday,Phoenix Suns,82,Indiana Pacers,89,12478,,
2003-12-01T21:00:00,Monday,Utah Jazz,91,New Jersey Nets,84,12478,,
2003-12-01T22:30:00,Monday,Los Angeles Clippers,91,San Antonio Spurs,83,12478,,
2003-12-02T19:00:00,Tuesday,Orlando Magic,91,New Orleans Hornets,100,12478,,
2003-12-02T19:00:00,Tuesday,Philadelphia 76ers,88,Toronto Raptors,95,12478,,
2003-12-02T19:30:00,Tuesday,Atlanta Hawks,94,Milwaukee Bucks,106,12478,,
2003-12-02T20:30:00,Tuesday,Dallas Mavericks,97,Washington Wizards,72,12478,,
2003-12-02T21:00:00,Tuesday,Denver Nuggets,115,Cleveland Cavaliers,103,12478,,
2003-12-03T19:00:00,Wednesday,Toronto Raptors,105,Boston Celtics,95,12478,,
2003-12-03T19:30:00,Wednesday,Detroit Pistons,87,Miami Heat,73,12478,,
2003-12-03T19:30:00,Wednesday,New Jersey Nets,93,Memphis Grizzlies,96,12478,,
2003-12-03T20:00:00,Wednesday,New Orleans Hornets,106,Orlando Magic,91,12478,,
2003-12-03T20:30:00,Wednesday,San Antonio Spurs,86,Los Angeles Lakers,90,12478,,
2003-12-03T20:30:00,Wednesday,Houston Rockets,107,Utah Jazz,101,12478,OT,
2003-12-03T21:00:00,Wednesday,Phoenix Suns,79,Minnesota Timberwolves,92,12478,,
2003-12-03T22:00:00,Wednesday,Seattle SuperSonics,95,New York Knicks,87,12478,,
2003-12-03T22:00:00,Wednesday,Portland Trail Blazers,97,Indiana Pacers,95,12478,OT,
2003-12-03T22:30:00,Wednesday,Golden State Warriors,109,Denver Nuggets,117,12478,,
2003-12-03T22:30:00,Wednesday,Los Angeles Clippers,90,Cleveland Cavaliers,80,12478,,
2003-12-04T19:00:00,Thursday,Philadelphia 76ers,83,Chicago Bulls,82,12478,,
2003-12-04T21:30:00,Thursday,Dallas Mavericks,103,Los Angeles Lakers,114,12478,,
2003-12-05T19:00:00,Friday,Toronto Raptors,92,Atlanta Hawks,87,12478,,
2003-12-05T19:30:00,Friday,Boston Celtics,106,Phoenix Suns,110,12478,,
2003-12-05T19:30:00,Friday,Miami Heat,90,Philadelphia 76ers,93,12478,,
2003-12-05T19:30:00,Friday,New Jersey Nets,93,Milwaukee Bucks,86,12478,,
2003-12-05T20:00:00,Friday,Orlando Magic,94,San Antonio Spurs,105,12478,,
2003-12-05T20:00:00,Friday,New Orleans Hornets,74,Houston Rockets,83,12478,,
2003-12-05T20:00:00,Friday,Memphis Grizzlies,92,Washington Wizards,77,12478,,
2003-12-05T21:00:00,Friday,Utah Jazz,86,Los Angeles Clippers,67,12478,,
2003-12-05T21:00:00,Friday,Denver Nuggets,98,Golden State Warriors,91,12478,,
2003-12-05T22:00:00,Friday,Portland Trail Blazers,88,New York Knicks,81,12478,,
2003-12-05T22:30:00,Friday,Sacramento Kings,109,Minnesota Timberwolves,112,12478,OT,
2003-12-05T22:30:00,Friday,Seattle SuperSonics,94,Indiana Pacers,101,12478,,
2003-12-06T19:30:00,Saturday,Miami Heat,70,San Antonio Spurs,86,12478,,
2003-12-06T19:30:00,Saturday,New Jersey Nets,99,Phoenix Suns,88,12478,,
2003-12-06T19:30:00,Saturday,Cleveland Cavaliers,95,Atlanta Hawks,85,12478,,
2003-12-06T20:30:00,Saturday,Chicago Bulls,91,New Orleans Hornets,97,12478,,
2003-12-06T20:30:00,Saturday,Milwaukee Bucks,109,Washington Wizards,114,12478,OT,
2003-12-06T20:30:00,Saturday,Houston Rockets,86,Detroit Pistons,80,12478,,
2003-12-06T20:30:00,Saturday,Dallas Mavericks,110,Orlando Magic,97,12478,,
2003-12-06T22:30:00,Saturday,Golden State Warriors,104,New York Knicks,92,12478,,
2003-12-07T15:30:00,Sunday,Los Angeles Clippers,94,Minnesota Timberwolves,96,12478,,
2003-12-07T16:00:00,Sunday,Memphis Grizzlies,93,Portland Trail Blazers,79,12478,,
2003-12-07T16:00:00,Sunday,Toronto Raptors,108,Seattle SuperSonics,98,12478,,
2003-12-07T21:00:00,Sunday,Denver Nuggets,111,Boston Celtics,116,12478,,
2003-12-07T21:00:00,Sunday,Sacramento Kings,91,Indiana Pacers,88,12478,,
2003-12-07T21:30:00,Sunday,Los Angeles Lakers,94,Utah Jazz,92,12478,,
2003-12-08T19:00:00,Monday,Orlando Magic,105,Phoenix Suns,98,12478,,
2003-12-08T20:00:00,Monday,New Orleans Hornets,91,Milwaukee Bucks,85,12478,,
2003-12-08T20:30:00,Monday,Chicago Bulls,82,San Antonio Spurs,96,12478,,
2003-12-08T21:00:00,Monday,Utah Jazz,80,Boston Celtics,102,12478,,
2003-12-09T19:00:00,Tuesday,Cleveland Cavaliers,93,Toronto Raptors,100,12478,,
2003-12-09T19:00:00,Tuesday,Indiana Pacers,93,Washington Wizards,79,12478,,
2003-12-09T19:30:00,Tuesday,New Jersey Nets,101,Seattle SuperSonics,88,12478,,
2003-12-09T19:30:00,Tuesday,Detroit Pistons,76,Philadelphia 76ers,78,12478,,
2003-12-09T19:30:00,Tuesday,Miami Heat,92,Phoenix Suns,72,12478,,
2003-12-09T19:30:00,Tuesday,Atlanta Hawks,112,Denver Nuggets,98,12478,,
2003-12-09T20:00:00,Tuesday,Minnesota Timberwolves,95,Golden State Warriors,98,12478,,
2003-12-09T20:30:00,Tuesday,Houston Rockets,93,Portland Trail Blazers,91,12478,,
2003-12-09T22:00:00,Tuesday,Sacramento Kings,105,Los Angeles Clippers,95,12478,,
2003-12-09T22:30:00,Tuesday,Los Angeles Lakers,98,New York Knicks,90,12478,,
2003-12-10T19:00:00,Wednesday,Washington Wizards,91,Orlando Magic,95,12478,,
2003-12-10T19:00:00,Wednesday,Boston Celtics,126,Seattle SuperSonics,112,12478,,
2003-12-10T20:00:00,Wednesday,Memphis Grizzlies,103,Atlanta Hawks,90,12478,,
